location,target,type,quantile,forecast_date,target_end_date,value
Colorado,2 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-28,179.31
Colorado,2 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-28,188.57
Colorado,2 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-28,191.71
Colorado,2 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-28,197.39
Colorado,3 wk ahead inc case,point,NA,2020-07-15,2020-08-04,169.57
Colorado,3 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-04,154.97
Colorado,3 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-04,159.1
Colorado,3 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-04,162.8
Colorado,3 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-04,167.69
Colorado,3 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-04,177.31
Colorado,3 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-04,179.56
Colorado,3 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-04,185.32
Colorado,4 wk ahead inc case,point,NA,2020-07-15,2020-08-11,158.76
Colorado,4 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-11,144.55
Colorado,4 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-11,149.14
Colorado,4 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-11,151.81
Colorado,4 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-11,156.71
Colorado,4 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-11,166.12
Colorado,4 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-11,168.42
Colorado,4 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-11,173.95
Colorado,5 wk ahead inc case,point,NA,2020-07-15,2020-08-18,148.54
Colorado,5 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-18,134.74
Colorado,5 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-18,139.72
Colorado,5 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-18,141.47
Colorado,5 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-18,146.35
Colorado,5 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-18,155.26
Colorado,5 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-18,158.08
Colorado,5 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-18,163.21
Colorado,6 wk ahead inc case,point,NA,2020-07-15,2020-08-25,138.89
Colorado,6 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-25,125.34
Colorado,6 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-25,130.15
Colorado,6 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-25,132.59
Colorado,6 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-25,136.6
Colorado,6 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-25,145.03
Colorado,6 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-25,148.26
Colorado,6 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-25,153.03
Colorado,7 wk ahead inc case,point,NA,2020-07-15,2020-09-01,129.79
Colorado,7 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-01,116.52
Colorado,7 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-01,121.11
Colorado,7 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-01,124.27
Colorado,7 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-01,127.43
Colorado,7 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-01,135.4
Colorado,7 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-01,138.96
Colorado,7 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-01,143.4
Colorado,8 wk ahead inc case,point,NA,2020-07-15,2020-09-08,121.21
Colorado,8 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-08,108.25
Colorado,8 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-08,112.64
Colorado,8 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-08,116.41
Colorado,8 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-08,119.09
Colorado,8 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-08,126.35
Colorado,8 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-08,130.15
Colorado,8 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-08,134.28
Connecticut,1 wk ahead inc case,point,NA,2020-07-15,2020-07-21,187.85
Connecticut,1 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-21,122.32
Connecticut,1 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-21,130.3
Connecticut,1 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-21,157.65
Connecticut,1 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-21,206.26
Connecticut,1 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-21,219.79
Connecticut,1 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-21,231.05
Connecticut,1 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-21,235.22
Connecticut,2 wk ahead inc case,point,NA,2020-07-15,2020-07-28,160.0
Connecticut,2 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-28,100.88
Connecticut,2 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-28,107.98
Connecticut,2 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-28,132.39
Connecticut,2 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-28,176.55
Connecticut,2 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-28,188.93
Connecticut,2 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-28,199.26
Connecticut,2 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-28,203.11
Connecticut,3 wk ahead inc case,point,NA,2020-07-15,2020-08-04,136.25
Connecticut,3 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-04,83.17
Connecticut,3 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-04,89.47
Connecticut,3 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-04,111.14
Connecticut,3 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-04,151.06
Connecticut,3 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-04,162.51
Connecticut,3 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-04,171.75
Connecticut,3 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-04,175.28
Connecticut,4 wk ahead inc case,point,NA,2020-07-15,2020-08-11,116.0
Connecticut,4 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-11,68.56
Connecticut,4 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-11,74.11
Connecticut,4 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-11,93.27
Connecticut,4 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-11,129.19
Connecticut,4 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-11,139.82
Connecticut,4 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-11,147.96
Connecticut,4 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-11,151.19
Connecticut,5 wk ahead inc case,point,NA,2020-07-15,2020-08-18,98.76
Connecticut,5 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-18,56.51
Connecticut,5 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-18,61.38
Connecticut,5 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-18,78.26
Connecticut,5 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-18,110.45
Connecticut,5 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-18,120.25
Connecticut,5 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-18,127.42
Connecticut,5 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-18,130.36
Connecticut,6 wk ahead inc case,point,NA,2020-07-15,2020-08-25,84.07
Connecticut,6 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-25,46.57
Connecticut,6 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-25,50.83
Connecticut,6 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-25,65.65
Connecticut,6 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-25,94.41
Connecticut,6 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-25,103.39
Connecticut,6 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-25,109.69
Connecticut,6 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-25,112.36
Connecticut,7 wk ahead inc case,point,NA,2020-07-15,2020-09-01,71.57
Connecticut,7 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-01,38.38
Connecticut,7 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-01,42.09
Connecticut,7 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-01,55.07
Connecticut,7 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-01,80.67
Connecticut,7 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-01,88.86
Connecticut,7 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-01,94.4
Connecticut,7 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-01,96.81
Connecticut,8 wk ahead inc case,point,NA,2020-07-15,2020-09-08,60.92
Connecticut,8 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-08,31.62
Connecticut,8 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-08,34.84
Connecticut,8 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-08,46.18
Connecticut,8 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-08,68.92
Connecticut,8 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-08,76.36
Connecticut,8 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-08,81.22
Connecticut,8 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-08,83.4
Delaware,1 wk ahead inc case,point,NA,2020-07-15,2020-07-21,31.16
Delaware,1 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-21,21.79
Delaware,1 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-21,25.09
Delaware,1 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-21,26.69
Delaware,1 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-21,29.4
Delaware,1 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-21,36.95
Delaware,1 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-21,38.91
Delaware,1 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-21,40.72
Delaware,2 wk ahead inc case,point,NA,2020-07-15,2020-07-28,28.62
Delaware,2 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-28,19.09
Delaware,2 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-28,22.22
Delaware,2 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-28,24.0
Delaware,2 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-28,26.96
Delaware,2 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-28,34.52
Delaware,2 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-28,36.61
Delaware,2 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-28,38.38
Delaware,3 wk ahead inc case,point,NA,2020-07-15,2020-08-04,26.18
Delaware,3 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-04,16.66
Delaware,3 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-04,19.58
Delaware,3 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-04,21.46
Delaware,3 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-04,24.61
Delaware,3 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-04,32.12
Delaware,3 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-04,34.3
Delaware,3 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-04,36.0
Delaware,4 wk ahead inc case,point,NA,2020-07-15,2020-08-11,23.87
Delaware,4 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-11,14.48
Delaware,4 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-11,17.19
Delaware,4 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-11,18.99
Delaware,4 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-11,22.38
Delaware,4 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-11,29.76
Delaware,4 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-11,32.0
Delaware,4 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-11,33.63
Delaware,5 wk ahead inc case,point,NA,2020-07-15,2020-08-18,21.69
Delaware,5 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-18,12.55
Delaware,5 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-18,15.04
Delaware,5 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-18,16.75
Delaware,5 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-18,20.28
Delaware,5 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-18,27.47
Delaware,5 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-18,29.75
Delaware,5 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-18,31.28
Delaware,6 wk ahead inc case,point,NA,2020-07-15,2020-08-25,19.67
Delaware,6 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-25,10.86
Delaware,6 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-25,13.12
Delaware,6 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-25,14.73
Delaware,6 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-25,18.33
Delaware,6 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-25,25.28
Delaware,6 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-25,27.56
Delaware,6 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-25,29.0
Delaware,7 wk ahead inc case,point,NA,2020-07-15,2020-09-01,17.79
Delaware,7 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-01,9.39
Delaware,7 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-01,11.43
Delaware,7 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-01,12.92
Delaware,7 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-01,16.52
Delaware,7 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-01,23.19
Delaware,7 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-01,25.45
Delaware,7 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-01,26.8
Delaware,8 wk ahead inc case,point,NA,2020-07-15,2020-09-08,16.06
Delaware,8 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-08,8.11
Delaware,8 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-08,9.94
Delaware,8 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-08,11.32
Delaware,8 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-08,14.85
Delaware,8 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-08,21.22
Delaware,8 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-08,23.43
Delaware,8 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-08,24.69
District_of_Columbia,1 wk ahead inc case,point,NA,2020-07-15,2020-07-21,21.96
District_of_Columbia,1 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-21,15.27
District_of_Columbia,1 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-21,16.79
District_of_Columbia,1 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-21,19.7
District_of_Columbia,1 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-21,21.61
District_of_Columbia,1 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-21,24.25
District_of_Columbia,1 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-21,28.16
District_of_Columbia,1 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-21,29.21
District_of_Columbia,2 wk ahead inc case,point,NA,2020-07-15,2020-07-28,19.17
District_of_Columbia,2 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-28,12.71
District_of_Columbia,2 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-28,14.09
District_of_Columbia,2 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-28,16.65
District_of_Columbia,2 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-28,18.74
District_of_Columbia,2 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-28,21.56
District_of_Columbia,2 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-28,25.29
District_of_Columbia,2 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-28,26.26
District_of_Columbia,3 wk ahead inc case,point,NA,2020-07-15,2020-08-04,16.68
District_of_Columbia,3 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-04,10.56
District_of_Columbia,3 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-04,11.79
District_of_Columbia,3 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-04,14.02
District_of_Columbia,3 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-04,16.19
District_of_Columbia,3 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-04,19.1
District_of_Columbia,3 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-04,22.62
District_of_Columbia,3 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-04,23.52
District_of_Columbia,4 wk ahead inc case,point,NA,2020-07-15,2020-08-11,14.49
District_of_Columbia,4 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-11,8.76
District_of_Columbia,4 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-11,9.86
District_of_Columbia,4 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-11,11.78
District_of_Columbia,4 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-11,13.95
District_of_Columbia,4 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-11,16.84
District_of_Columbia,4 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-11,20.17
District_of_Columbia,4 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-11,21.0
District_of_Columbia,5 wk ahead inc case,point,NA,2020-07-15,2020-08-18,12.56
District_of_Columbia,5 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-18,7.27
District_of_Columbia,5 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-18,8.23
District_of_Columbia,5 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-18,9.89
District_of_Columbia,5 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-18,11.99
District_of_Columbia,5 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-18,14.74
District_of_Columbia,5 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-18,17.93
District_of_Columbia,5 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-18,18.71
District_of_Columbia,6 wk ahead inc case,point,NA,2020-07-15,2020-08-25,10.87
District_of_Columbia,6 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-25,6.03
District_of_Columbia,6 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-25,6.87
District_of_Columbia,6 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-25,8.29
District_of_Columbia,6 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-25,10.28
District_of_Columbia,6 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-25,12.88
District_of_Columbia,6 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-25,15.89
District_of_Columbia,6 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-25,16.63
District_of_Columbia,7 wk ahead inc case,point,NA,2020-07-15,2020-09-01,9.4
District_of_Columbia,7 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-01,5.0
District_of_Columbia,7 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-01,5.73
District_of_Columbia,7 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-01,6.94
District_of_Columbia,7 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-01,8.8
District_of_Columbia,7 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-01,11.22
District_of_Columbia,7 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-01,14.06
District_of_Columbia,7 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-01,14.74
District_of_Columbia,8 wk ahead inc case,point,NA,2020-07-15,2020-09-08,8.12
District_of_Columbia,8 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-08,4.15
District_of_Columbia,8 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-08,4.78
District_of_Columbia,8 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-08,5.81
District_of_Columbia,8 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-08,7.52
District_of_Columbia,8 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-08,9.76
District_of_Columbia,8 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-08,12.41
District_of_Columbia,8 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-08,13.05
Florida,1 wk ahead inc case,point,NA,2020-07-15,2020-07-21,3572.45
Florida,1 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-21,3185.0
Florida,1 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-21,3260.56
Florida,1 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-21,3352.74
Florida,1 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-21,3473.28
Florida,1 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-21,3852.27
Florida,1 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-21,3934.14
Florida,1 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-21,3956.56
Florida,2 wk ahead inc case,point,NA,2020-07-15,2020-07-28,4155.32
Florida,2 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-28,3686.1
Florida,2 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-28,3774.29
Florida,2 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-28,3884.33
Florida,2 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-28,4046.21
Florida,2 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-28,4488.42
Florida,2 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-28,4595.78
Florida,2 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-28,4628.07
Florida,3 wk ahead inc case,point,NA,2020-07-15,2020-08-04,4696.1
Florida,3 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-04,4150.61
Florida,3 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-04,4249.49
Florida,3 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-04,4371.68
Florida,3 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-04,4584.92
Florida,3 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-04,5079.2
Florida,3 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-04,5214.52
Florida,3 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-04,5254.89
Florida,4 wk ahead inc case,point,NA,2020-07-15,2020-08-11,5139.76
Florida,4 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-11,4533.5
Florida,4 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-11,4639.5
Florida,4 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-11,4764.62
Florida,4 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-11,5037.11
Florida,4 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-11,5563.77
Florida,4 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-11,5726.94
Florida,4 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-11,5771.42
Florida,5 wk ahead inc case,point,NA,2020-07-15,2020-08-18,5434.49
Florida,5 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-18,4792.29
Florida,5 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-18,4900.54
Florida,5 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-18,5017.15
Florida,5 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-18,5351.84
Florida,5 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-18,5884.79
Florida,5 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-18,6072.36
Florida,5 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-18,6115.19
Florida,6 wk ahead inc case,point,NA,2020-07-15,2020-08-25,5543.93
Florida,6 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-25,4896.58
Florida,6 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-25,5001.63
Florida,6 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-25,5098.41
Florida,6 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-25,5491.1
Florida,6 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-25,6002.15
Florida,6 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-25,6207.25
Florida,6 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-25,6242.12
Florida,7 wk ahead inc case,point,NA,2020-07-15,2020-09-01,5456.65
Florida,7 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-01,4830.24
Florida,7 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-01,4911.04
Florida,7 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-01,5000.63
Florida,7 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-01,5439.37
Florida,7 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-01,5903.49
Florida,7 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-01,6116.82
Florida,7 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-01,6138.43
Florida,8 wk ahead inc case,point,NA,2020-07-15,2020-09-08,5188.72
Florida,8 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-08,4608.57
Florida,8 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-08,4657.51
Florida,8 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-08,4740.76
Florida,8 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-08,5207.47
Florida,8 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-08,5607.07
Florida,8 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-08,5818.52
Florida,8 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-08,5823.85
Georgia,1 wk ahead inc case,point,NA,2020-07-15,2020-07-21,3897.47
Georgia,1 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-21,3698.48
Georgia,1 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-21,3715.14
Georgia,1 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-21,3821.7
Georgia,1 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-21,3900.61
Georgia,1 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-21,3989.86
Georgia,1 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-21,4030.96
Georgia,1 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-21,4045.0
Georgia,2 wk ahead inc case,point,NA,2020-07-15,2020-07-28,4344.19
Georgia,2 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-28,4085.29
Georgia,2 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-28,4110.82
Georgia,2 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-28,4261.05
Georgia,2 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-28,4345.63
Georgia,2 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-28,4450.75
Georgia,2 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-28,4518.06
Georgia,2 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-28,4533.76
Georgia,3 wk ahead inc case,point,NA,2020-07-15,2020-08-04,4832.14
Georgia,3 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-04,4499.99
Georgia,3 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-04,4548.32
