location,target,type,quantile,forecast_date,target_end_date,value
Alabama,1 wk ahead inc case,point,NA,2020-07-15,2020-07-21,155.04
Alabama,1 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-21,138.02
Alabama,1 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-21,140.9
Alabama,1 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-21,147.67
Alabama,1 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-21,154.61
Alabama,1 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-21,159.4
Alabama,1 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-21,169.66
Alabama,1 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-21,177.02
Alabama,2 wk ahead inc case,point,NA,2020-07-15,2020-07-28,162.98
Alabama,2 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-28,143.56
Alabama,2 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-28,146.05
Alabama,2 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-28,153.44
Alabama,2 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-28,163.69
Alabama,2 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-28,168.12
Alabama,2 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-28,179.49
Alabama,2 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-28,188.38
Alabama,3 wk ahead inc case,point,NA,2020-07-15,2020-08-04,167.25
Alabama,3 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-04,145.06
Alabama,3 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-04,147.42
Alabama,3 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-04,155.41
Alabama,3 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-04,169.39
Alabama,3 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-04,173.25
Alabama,3 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-04,185.7
Alabama,3 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-04,196.25
Alabama,4 wk ahead inc case,point,NA,2020-07-15,2020-08-11,167.45
Alabama,4 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-11,142.34
Alabama,4 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-11,144.83
Alabama,4 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-11,153.39
Alabama,4 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-11,171.21
Alabama,4 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-11,174.3
Alabama,4 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-11,187.77
Alabama,4 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-11,199.98
Alabama,5 wk ahead inc case,point,NA,2020-07-15,2020-08-18,163.57
Alabama,5 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-18,135.69
Alabama,5 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-18,138.56
Alabama,5 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-18,147.58
Alabama,5 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-18,168.96
Alabama,5 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-18,171.17
Alabama,5 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-18,185.5
Alabama,5 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-18,199.25
Alabama,6 wk ahead inc case,point,NA,2020-07-15,2020-08-25,156.0
Alabama,6 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-25,125.8
Alabama,6 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-25,129.23
Alabama,6 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-25,138.52
Alabama,6 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-25,162.56
Alabama,6 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-25,164.31
Alabama,6 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-25,179.12
Alabama,6 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-25,194.13
Alabama,7 wk ahead inc case,point,NA,2020-07-15,2020-09-01,145.44
Alabama,7 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-01,113.66
Alabama,7 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-01,117.72
Alabama,7 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-01,127.06
Alabama,7 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-01,152.77
Alabama,7 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-01,154.26
Alabama,7 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-01,169.19
Alabama,7 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-01,185.07
Alabama,8 wk ahead inc case,point,NA,2020-07-15,2020-09-08,132.78
Alabama,8 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-08,100.34
Alabama,8 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-08,104.97
Alabama,8 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-08,114.13
Alabama,8 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-08,140.51
Alabama,8 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-08,141.81
Alabama,8 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-08,156.56
Alabama,8 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-08,172.85
Alaska,1 wk ahead inc case,point,NA,2020-07-15,2020-07-21,9.77
Alaska,1 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-21,7.9
Alaska,1 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-21,8.11
Alaska,1 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-21,8.43
Alaska,1 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-21,9.42
Alaska,1 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-21,10.73
Alaska,1 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-21,11.82
Alaska,1 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-21,12.11
Alaska,2 wk ahead inc case,point,NA,2020-07-15,2020-07-28,11.43
Alaska,2 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-28,9.27
Alaska,2 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-28,9.52
Alaska,2 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-28,9.8
Alaska,2 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-28,10.89
Alaska,2 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-28,12.57
Alaska,2 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-28,13.91
Alaska,2 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-28,14.26
Alaska,3 wk ahead inc case,point,NA,2020-07-15,2020-08-04,13.34
Alaska,3 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-04,10.87
Alaska,3 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-04,11.15
Alaska,3 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-04,11.49
Alaska,3 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-04,12.56
Alaska,3 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-04,14.7
Alaska,3 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-04,16.35
Alaska,3 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-04,16.76
Alaska,4 wk ahead inc case,point,NA,2020-07-15,2020-08-11,15.55
Alaska,4 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-11,12.71
Alaska,4 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-11,13.03
Alaska,4 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-11,13.46
Alaska,4 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-11,14.46
Alaska,4 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-11,17.16
Alaska,4 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-11,19.18
Alaska,4 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-11,19.65
Alaska,5 wk ahead inc case,point,NA,2020-07-15,2020-08-18,18.08
Alaska,5 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-18,14.84
Alaska,5 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-18,15.19
Alaska,5 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-18,15.74
Alaska,5 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-18,16.62
Alaska,5 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-18,19.98
Alaska,5 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-18,22.44
Alaska,5 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-18,23.0
Alaska,6 wk ahead inc case,point,NA,2020-07-15,2020-08-25,20.97
Alaska,6 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-25,17.27
Alaska,6 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-25,17.64
Alaska,6 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-25,18.06
Alaska,6 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-25,19.06
Alaska,6 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-25,23.2
Alaska,6 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-25,26.18
Alaska,6 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-25,26.83
Alaska,7 wk ahead inc case,point,NA,2020-07-15,2020-09-01,24.26
Alaska,7 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-01,19.99
Alaska,7 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-01,20.34
Alaska,7 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-01,20.59
Alaska,7 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-01,21.79
Alaska,7 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-01,26.86
Alaska,7 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-01,30.45
Alaska,7 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-01,31.21
Alaska,8 wk ahead inc case,point,NA,2020-07-15,2020-09-08,27.96
Alaska,8 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-08,23.06
Alaska,8 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-08,23.3
Alaska,8 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-08,23.79
Alaska,8 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-08,24.85
Alaska,8 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-08,30.99
Alaska,8 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-08,35.28
Alaska,8 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-08,36.16
Arizona,1 wk ahead inc case,point,NA,2020-07-15,2020-07-21,3585.27
Arizona,1 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-21,3280.24
Arizona,1 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-21,3323.88
Arizona,1 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-21,3402.1
Arizona,1 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-21,3554.14
Arizona,1 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-21,3756.02
Arizona,1 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-21,3865.1
Arizona,1 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-21,3993.99
Arizona,2 wk ahead inc case,point,NA,2020-07-15,2020-07-28,4243.55
Arizona,2 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-28,3850.83
Arizona,2 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-28,3882.1
Arizona,2 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-28,4022.94
Arizona,2 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-28,4189.0
Arizona,2 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-28,4480.76
Arizona,2 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-28,4610.14
Arizona,2 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-28,4750.98
Arizona,3 wk ahead inc case,point,NA,2020-07-15,2020-08-04,4822.83
Arizona,3 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-04,4336.59
Arizona,3 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-04,4370.23
Arizona,3 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-04,4573.07
Arizona,3 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-04,4740.79
Arizona,3 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-04,5133.54
Arizona,3 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-04,5277.18
Arizona,3 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-04,5419.0
Arizona,4 wk ahead inc case,point,NA,2020-07-15,2020-08-11,5237.55
Arizona,4 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-11,4651.82
Arizona,4 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-11,4746.57
Arizona,4 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-11,4955.25
Arizona,4 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-11,5127.77
Arizona,4 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-11,5619.3
Arizona,4 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-11,5767.07
Arizona,4 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-11,5896.05
Arizona,5 wk ahead inc case,point,NA,2020-07-15,2020-08-18,5418.08
Arizona,5 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-18,4757.19
Arizona,5 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-18,4924.6
Arizona,5 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-18,5120.28
Arizona,5 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-18,5285.28
Arizona,5 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-18,5856.52
Arizona,5 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-18,5996.13
Arizona,5 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-18,6098.96
Arizona,6 wk ahead inc case,point,NA,2020-07-15,2020-08-25,5334.32
Arizona,6 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-25,4636.57
Arizona,6 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-25,4871.31
Arizona,6 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-25,5064.03
Arizona,6 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-25,5187.61
Arizona,6 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-25,5803.93
Arizona,6 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-25,5924.95
Arizona,6 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-25,5992.54
Arizona,7 wk ahead inc case,point,NA,2020-07-15,2020-09-01,5006.09
Arizona,7 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-01,4315.2
Arizona,7 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-01,4603.66
Arizona,7 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-01,4773.54
Arizona,7 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-01,4860.81
Arizona,7 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-01,5458.92
Arizona,7 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-01,5575.79
Arizona,7 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-01,5602.17
Arizona,8 wk ahead inc case,point,NA,2020-07-15,2020-09-08,4494.52
Arizona,8 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-08,3849.64
Arizona,8 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-08,4169.76
Arizona,8 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-08,4273.87
Arizona,8 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-08,4383.26
Arizona,8 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-08,4905.76
Arizona,8 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-08,4992.77
Arizona,8 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-08,5012.56
Arkansas,1 wk ahead inc case,point,NA,2020-07-15,2020-07-21,104.28
Arkansas,1 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-21,76.11
Arkansas,1 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-21,77.07
Arkansas,1 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-21,78.99
Arkansas,1 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-21,91.33
Arkansas,1 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-21,132.36
Arkansas,1 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-21,138.71
Arkansas,1 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-21,141.88
Arkansas,2 wk ahead inc case,point,NA,2020-07-15,2020-07-28,124.5
Arkansas,2 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-28,90.75
Arkansas,2 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-28,91.75
Arkansas,2 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-28,93.75
Arkansas,2 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-28,108.57
Arkansas,2 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-28,158.51
Arkansas,2 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-28,166.16
Arkansas,2 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-28,169.98
Arkansas,3 wk ahead inc case,point,NA,2020-07-15,2020-08-04,147.5
Arkansas,3 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-04,107.41
Arkansas,3 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-04,108.43
Arkansas,3 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-04,110.48
Arkansas,3 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-04,128.14
Arkansas,3 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-04,188.27
Arkansas,3 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-04,197.42
Arkansas,3 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-04,202.0
Arkansas,4 wk ahead inc case,point,NA,2020-07-15,2020-08-11,173.15
Arkansas,4 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-11,126.02
Arkansas,4 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-11,127.05
Arkansas,4 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-11,129.1
Arkansas,4 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-11,149.94
Arkansas,4 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-11,221.44
Arkansas,4 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-11,232.33
Arkansas,4 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-11,237.78
Arkansas,5 wk ahead inc case,point,NA,2020-07-15,2020-08-18,201.11
Arkansas,5 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-18,146.37
Arkansas,5 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-18,147.38
Arkansas,5 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-18,149.4
Arkansas,5 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-18,173.7
Arkansas,5 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-18,257.5
Arkansas,5 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-18,270.36
Arkansas,5 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-18,276.79
Arkansas,6 wk ahead inc case,point,NA,2020-07-15,2020-08-25,230.74
Arkansas,6 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-25,168.02
Arkansas,6 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-25,169.01
Arkansas,6 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-25,170.98
Arkansas,6 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-25,198.93
Arkansas,6 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-25,295.53
Arkansas,6 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-25,310.56
Arkansas,6 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-25,318.08
Arkansas,7 wk ahead inc case,point,NA,2020-07-15,2020-09-01,261.07
Arkansas,7 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-01,190.33
Arkansas,7 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-01,191.29
Arkansas,7 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-01,193.22
Arkansas,7 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-01,224.88
Arkansas,7 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-01,334.14
Arkansas,7 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-01,351.52
Arkansas,7 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-01,360.21
Arkansas,8 wk ahead inc case,point,NA,2020-07-15,2020-09-08,290.81
Arkansas,8 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-08,212.41
Arkansas,8 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-08,213.36
Arkansas,8 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-08,215.27
Arkansas,8 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-08,250.52
Arkansas,8 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-08,371.55
Arkansas,8 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-08,391.38
Arkansas,8 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-08,401.29
California,1 wk ahead inc case,point,NA,2020-07-15,2020-07-21,1155.11
California,1 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-21,1071.5
California,1 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-21,1072.08
California,1 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-21,1094.85
California,1 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-21,1144.51
California,1 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-21,1203.74
California,1 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-21,1257.14
California,1 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-21,1268.85
California,2 wk ahead inc case,point,NA,2020-07-15,2020-07-28,1263.82
California,2 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-28,1155.82
California,2 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-28,1162.95
California,2 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-28,1192.64
California,2 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-28,1258.42
California,2 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-28,1322.0
California,2 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-28,1382.76
California,2 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-28,1399.87
California,3 wk ahead inc case,point,NA,2020-07-15,2020-08-04,1362.25
California,3 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-04,1226.57
California,3 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-04,1241.78
California,3 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-04,1278.76
California,3 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-04,1364.46
California,3 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-04,1430.95
California,3 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-04,1499.27
California,3 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-04,1522.62
California,4 wk ahead inc case,point,NA,2020-07-15,2020-08-11,1445.01
California,4 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-11,1279.35
California,4 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-11,1303.91
California,4 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-11,1348.07
California,4 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-11,1457.26
California,4 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-11,1524.82
California,4 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-11,1600.58
California,4 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-11,1630.78
California,5 wk ahead inc case,point,NA,2020-07-15,2020-08-18,1507.09
California,5 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-18,1310.72
California,5 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-18,1345.4
California,5 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-18,1396.12
California,5 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-18,1531.56
California,5 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-18,1598.06
California,5 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-18,1680.77
California,5 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-18,1718.1
California,6 wk ahead inc case,point,NA,2020-07-15,2020-08-25,1544.56
California,6 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-25,1318.65
California,6 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-25,1363.57
California,6 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-25,1419.71
California,6 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-25,1582.85
California,6 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-25,1646.05
California,6 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-25,1734.81
California,6 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-25,1779.1
California,7 wk ahead inc case,point,NA,2020-07-15,2020-09-01,1555.04
California,7 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-01,1302.8
California,7 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-01,1357.35
California,7 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-01,1417.37
California,7 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-01,1607.92
California,7 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-01,1665.68
California,7 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-01,1759.22
California,7 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-01,1809.79
California,8 wk ahead inc case,point,NA,2020-07-15,2020-09-08,1538.11
California,8 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-08,1264.64
California,8 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-08,1327.5
California,8 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-08,1389.57
California,8 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-08,1605.34
California,8 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-08,1655.88
California,8 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-08,1752.57
California,8 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-08,1808.28
Colorado,1 wk ahead inc case,point,NA,2020-07-15,2020-07-21,23.09
Colorado,1 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-21,13.0
Colorado,1 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-21,16.04
Colorado,1 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-21,18.07
Colorado,1 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-21,24.74
Colorado,1 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-21,27.05
Colorado,1 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-21,29.0
Colorado,1 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-21,29.75
Colorado,2 wk ahead inc case,point,NA,2020-07-15,2020-07-28,21.66
Colorado,2 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-28,12.21
Colorado,2 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-28,14.99
Colorado,2 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-28,16.98
Colorado,2 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-28,23.24
Colorado,2 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-28,25.33
Colorado,2 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-28,27.2
