location,target,type,quantile,forecast_date,target_end_date,value
Colorado,2 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-28,1229.9
Colorado,2 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-28,1288.84
Colorado,2 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-28,1307.54
Colorado,2 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-28,1316.34
Colorado,2 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-28,1338.93
Colorado,3 wk ahead inc case,point,NA,2020-07-15,2020-08-04,1186.65
Colorado,3 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-04,1110.06
Colorado,3 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-04,1118.84
Colorado,3 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-04,1150.18
Colorado,3 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-04,1209.26
Colorado,3 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-04,1227.25
Colorado,3 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-04,1237.0
Colorado,3 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-04,1258.81
Colorado,4 wk ahead inc case,point,NA,2020-07-15,2020-08-11,1111.05
Colorado,4 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-11,1033.9
Colorado,4 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-11,1042.99
Colorado,4 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-11,1074.87
Colorado,4 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-11,1133.2
Colorado,4 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-11,1150.97
Colorado,4 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-11,1161.53
Colorado,4 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-11,1182.46
Colorado,5 wk ahead inc case,point,NA,2020-07-15,2020-08-18,1039.55
Colorado,5 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-18,962.3
Colorado,5 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-18,971.64
Colorado,5 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-18,1003.85
Colorado,5 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-18,1061.13
Colorado,5 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-18,1078.62
Colorado,5 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-18,1089.85
Colorado,5 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-18,1109.86
Colorado,6 wk ahead inc case,point,NA,2020-07-15,2020-08-25,972.02
Colorado,6 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-25,895.08
Colorado,6 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-25,904.64
Colorado,6 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-25,936.96
Colorado,6 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-25,992.95
Colorado,6 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-25,1010.11
Colorado,6 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-25,1021.88
Colorado,6 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-25,1040.93
Colorado,7 wk ahead inc case,point,NA,2020-07-15,2020-09-01,908.33
Colorado,7 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-01,832.05
Colorado,7 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-01,841.78
Colorado,7 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-01,874.03
Colorado,7 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-01,928.54
Colorado,7 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-01,945.33
Colorado,7 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-01,957.52
Colorado,7 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-01,975.6
Colorado,8 wk ahead inc case,point,NA,2020-07-15,2020-09-08,848.33
Colorado,8 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-08,773.03
Colorado,8 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-08,782.87
Colorado,8 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-08,814.9
Colorado,8 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-08,867.78
Colorado,8 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-08,884.15
Colorado,8 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-08,896.67
Colorado,8 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-08,913.76
Connecticut,1 wk ahead inc case,point,NA,2020-07-15,2020-07-21,650.68
Connecticut,1 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-21,430.57
Connecticut,1 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-21,454.46
Connecticut,1 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-21,552.41
Connecticut,1 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-21,704.75
Connecticut,1 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-21,768.81
Connecticut,1 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-21,790.48
Connecticut,1 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-21,802.03
Connecticut,2 wk ahead inc case,point,NA,2020-07-15,2020-07-28,554.15
Connecticut,2 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-28,355.08
Connecticut,2 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-28,376.63
Connecticut,2 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-28,463.88
Connecticut,2 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-28,603.25
Connecticut,2 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-28,662.1
Connecticut,2 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-28,681.71
Connecticut,2 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-28,692.53
Connecticut,3 wk ahead inc case,point,NA,2020-07-15,2020-08-04,471.85
Connecticut,3 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-04,292.76
Connecticut,3 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-04,312.05
Connecticut,3 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-04,389.42
Connecticut,3 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-04,516.14
Connecticut,3 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-04,569.91
Connecticut,3 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-04,587.59
Connecticut,3 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-04,597.64
Connecticut,4 wk ahead inc case,point,NA,2020-07-15,2020-08-11,401.7
Connecticut,4 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-11,241.33
Connecticut,4 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-11,258.49
Connecticut,4 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-11,326.82
Connecticut,4 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-11,441.43
Connecticut,4 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-11,490.34
Connecticut,4 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-11,506.22
Connecticut,4 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-11,515.51
Connecticut,5 wk ahead inc case,point,NA,2020-07-15,2020-08-18,341.95
Connecticut,5 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-18,198.91
Connecticut,5 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-18,214.09
Connecticut,5 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-18,274.22
Connecticut,5 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-18,377.41
Connecticut,5 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-18,421.71
Connecticut,5 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-18,435.94
Connecticut,5 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-18,444.48
Connecticut,6 wk ahead inc case,point,NA,2020-07-15,2020-08-25,291.07
Connecticut,6 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-25,163.93
Connecticut,6 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-25,177.29
Connecticut,6 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-25,230.04
Connecticut,6 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-25,322.58
Connecticut,6 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-25,362.57
Connecticut,6 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-25,375.29
Connecticut,6 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-25,383.1
Connecticut,7 wk ahead inc case,point,NA,2020-07-15,2020-09-01,247.75
Connecticut,7 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-01,135.08
Connecticut,7 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-01,146.79
Connecticut,7 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-01,192.95
Connecticut,7 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-01,275.64
Connecticut,7 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-01,311.64
Connecticut,7 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-01,322.97
Connecticut,7 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-01,330.1
Connecticut,8 wk ahead inc case,point,NA,2020-07-15,2020-09-08,210.87
Connecticut,8 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-08,111.3
Connecticut,8 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-08,121.53
Connecticut,8 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-08,161.81
Connecticut,8 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-08,235.49
Connecticut,8 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-08,267.79
Connecticut,8 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-08,277.88
Connecticut,8 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-08,284.35
Delaware,1 wk ahead inc case,point,NA,2020-07-15,2020-07-21,529.08
Delaware,1 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-21,422.58
Delaware,1 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-21,454.85
Delaware,1 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-21,483.78
Delaware,1 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-21,511.56
Delaware,1 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-21,583.88
Delaware,1 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-21,620.91
Delaware,1 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-21,640.83
Delaware,2 wk ahead inc case,point,NA,2020-07-15,2020-07-28,485.05
Delaware,2 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-28,370.18
Delaware,2 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-28,402.78
Delaware,2 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-28,433.28
Delaware,2 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-28,467.26
Delaware,2 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-28,545.6
Delaware,2 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-28,584.29
Delaware,2 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-28,603.94
Delaware,3 wk ahead inc case,point,NA,2020-07-15,2020-08-04,442.92
Delaware,3 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-04,322.82
Delaware,3 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-04,354.91
Delaware,3 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-04,385.28
Delaware,3 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-04,426.49
Delaware,3 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-04,507.58
Delaware,3 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-04,547.38
Delaware,3 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-04,566.52
Delaware,4 wk ahead inc case,point,NA,2020-07-15,2020-08-11,403.06
Delaware,4 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-11,280.54
Delaware,4 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-11,311.47
Delaware,4 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-11,341.1
Delaware,4 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-11,387.76
Delaware,4 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-11,470.31
Delaware,4 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-11,510.72
Delaware,4 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-11,529.14
Delaware,5 wk ahead inc case,point,NA,2020-07-15,2020-08-18,365.72
Delaware,5 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-18,243.16
Delaware,5 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-18,272.49
Delaware,5 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-18,300.9
Delaware,5 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-18,351.34
Delaware,5 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-18,434.19
Delaware,5 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-18,474.72
Delaware,5 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-18,492.28
Delaware,6 wk ahead inc case,point,NA,2020-07-15,2020-08-25,331.0
Delaware,6 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-25,210.37
Delaware,6 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-25,237.79
Delaware,6 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-25,264.65
Delaware,6 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-25,317.38
Delaware,6 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-25,399.52
Delaware,6 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-25,439.76
Delaware,6 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-25,456.34
Delaware,7 wk ahead inc case,point,NA,2020-07-15,2020-09-01,298.94
Delaware,7 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-01,181.76
Delaware,7 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-01,207.12
Delaware,7 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-01,232.22
Delaware,7 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-01,285.94
Delaware,7 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-01,366.52
Delaware,7 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-01,406.11
Delaware,7 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-01,421.65
Delaware,8 wk ahead inc case,point,NA,2020-07-15,2020-09-08,269.49
Delaware,8 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-08,156.91
Delaware,8 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-08,180.15
Delaware,8 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-08,203.36
Delaware,8 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-08,257.02
Delaware,8 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-08,335.36
Delaware,8 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-08,373.98
Delaware,8 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-08,388.45
District_of_Columbia,1 wk ahead inc case,point,NA,2020-07-15,2020-07-21,300.74
District_of_Columbia,1 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-21,201.52
District_of_Columbia,1 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-21,226.91
District_of_Columbia,1 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-21,268.24
District_of_Columbia,1 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-21,304.88
District_of_Columbia,1 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-21,345.2
District_of_Columbia,1 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-21,368.08
District_of_Columbia,1 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-21,385.47
District_of_Columbia,2 wk ahead inc case,point,NA,2020-07-15,2020-07-28,262.53
District_of_Columbia,2 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-28,167.67
District_of_Columbia,2 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-28,190.41
District_of_Columbia,2 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-28,226.69
District_of_Columbia,2 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-28,264.44
District_of_Columbia,2 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-28,307.54
District_of_Columbia,2 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-28,329.69
District_of_Columbia,2 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-28,346.99
District_of_Columbia,3 wk ahead inc case,point,NA,2020-07-15,2020-08-04,228.52
District_of_Columbia,3 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-04,139.28
District_of_Columbia,3 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-04,159.4
District_of_Columbia,3 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-04,190.96
District_of_Columbia,3 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-04,228.49
District_of_Columbia,3 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-04,273.01
District_of_Columbia,3 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-04,294.24
District_of_Columbia,3 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-04,311.15
District_of_Columbia,4 wk ahead inc case,point,NA,2020-07-15,2020-08-11,198.48
District_of_Columbia,4 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-11,115.59
District_of_Columbia,4 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-11,133.23
District_of_Columbia,4 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-11,160.48
District_of_Columbia,4 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-11,196.83
District_of_Columbia,4 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-11,241.61
District_of_Columbia,4 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-11,261.78
District_of_Columbia,4 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-11,278.06
District_of_Columbia,5 wk ahead inc case,point,NA,2020-07-15,2020-08-18,172.06
District_of_Columbia,5 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-18,95.9
District_of_Columbia,5 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-18,111.24
District_of_Columbia,5 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-18,134.64
District_of_Columbia,5 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-18,169.13
District_of_Columbia,5 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-18,212.72
District_of_Columbia,5 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-18,232.37
District_of_Columbia,5 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-18,247.76
District_of_Columbia,6 wk ahead inc case,point,NA,2020-07-15,2020-08-25,148.95
District_of_Columbia,6 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-25,79.56
District_of_Columbia,6 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-25,92.82
District_of_Columbia,6 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-25,112.84
District_of_Columbia,6 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-25,145.02
District_of_Columbia,6 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-25,185.78
District_of_Columbia,6 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-25,205.98
District_of_Columbia,6 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-25,220.18
District_of_Columbia,7 wk ahead inc case,point,NA,2020-07-15,2020-09-01,128.79
District_of_Columbia,7 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-01,66.02
District_of_Columbia,7 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-01,77.42
District_of_Columbia,7 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-01,94.5
District_of_Columbia,7 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-01,124.15
District_of_Columbia,7 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-01,161.91
District_of_Columbia,7 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-01,182.21
District_of_Columbia,7 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-01,195.23
District_of_Columbia,8 wk ahead inc case,point,NA,2020-07-15,2020-09-08,111.26
District_of_Columbia,8 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-08,54.8
District_of_Columbia,8 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-08,64.57
District_of_Columbia,8 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-08,79.1
District_of_Columbia,8 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-08,106.14
District_of_Columbia,8 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-08,140.86
District_of_Columbia,8 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-08,160.9
District_of_Columbia,8 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-08,172.76
Florida,1 wk ahead inc case,point,NA,2020-07-15,2020-07-21,69684.6
Florida,1 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-21,65289.03
Florida,1 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-21,67312.61
Florida,1 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-21,69522.41
Florida,1 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-21,70186.12
Florida,1 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-21,70744.69
Florida,1 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-21,71593.02
Florida,1 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-21,72241.31
Florida,2 wk ahead inc case,point,NA,2020-07-15,2020-07-28,81037.64
Florida,2 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-28,75635.58
Florida,2 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-28,78216.87
Florida,2 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-28,80738.56
Florida,2 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-28,81369.4
Florida,2 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-28,82424.96
Florida,2 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-28,83490.48
Florida,2 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-28,84466.54
Florida,3 wk ahead inc case,point,NA,2020-07-15,2020-08-04,91567.64
Florida,3 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-04,85243.61
Florida,3 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-04,88371.53
Florida,3 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-04,91191.32
Florida,3 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-04,91551.05
Florida,3 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-04,93270.09
Florida,3 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-04,94501.06
Florida,3 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-04,95849.26
Florida,4 wk ahead inc case,point,NA,2020-07-15,2020-08-11,100204.0
Florida,4 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-11,93107.02
Florida,4 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-11,96481.59
Florida,4 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-11,99563.27
Florida,4 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-11,100228.34
Florida,4 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-11,102162.93
Florida,4 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-11,103744.71
Florida,4 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-11,105260.02
Florida,5 wk ahead inc case,point,NA,2020-07-15,2020-08-18,105939.09
Florida,5 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-18,98371.16
Florida,5 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-18,101708.17
Florida,5 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-18,104841.72
Florida,5 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-18,106490.87
Florida,5 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-18,108050.84
Florida,5 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-18,110001.35
Florida,5 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-18,111529.43
Florida,6 wk ahead inc case,point,NA,2020-07-15,2020-08-25,108066.3
Florida,6 wk ahead inc case,quantile,0.025,2020-07-15,2020-08-25,100402.61
Florida,6 wk ahead inc case,quantile,0.1,2020-07-15,2020-08-25,103371.03
Florida,6 wk ahead inc case,quantile,0.25,2020-07-15,2020-08-25,106541.67
Florida,6 wk ahead inc case,quantile,0.5,2020-07-15,2020-08-25,109196.52
Florida,6 wk ahead inc case,quantile,0.75,2020-07-15,2020-08-25,110230.29
Florida,6 wk ahead inc case,quantile,0.9,2020-07-15,2020-08-25,112443.54
Florida,6 wk ahead inc case,quantile,0.975,2020-07-15,2020-08-25,113843.78
Florida,7 wk ahead inc case,point,NA,2020-07-15,2020-09-01,106363.8
Florida,7 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-01,99019.28
Florida,7 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-01,101411.67
Florida,7 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-01,104500.95
Florida,7 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-01,106972.99
Florida,7 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-01,109007.78
Florida,7 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-01,110803.54
Florida,7 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-01,111951.66
Florida,8 wk ahead inc case,point,NA,2020-07-15,2020-09-08,101144.47
Florida,8 wk ahead inc case,quantile,0.025,2020-07-15,2020-09-08,94472.51
Florida,8 wk ahead inc case,quantile,0.1,2020-07-15,2020-09-08,96171.52
Florida,8 wk ahead inc case,quantile,0.25,2020-07-15,2020-09-08,99073.07
Florida,8 wk ahead inc case,quantile,0.5,2020-07-15,2020-09-08,101182.82
Florida,8 wk ahead inc case,quantile,0.75,2020-07-15,2020-09-08,104145.55
Florida,8 wk ahead inc case,quantile,0.9,2020-07-15,2020-09-08,105397.85
Florida,8 wk ahead inc case,quantile,0.975,2020-07-15,2020-09-08,106213.23
Georgia,1 wk ahead inc case,point,NA,2020-07-15,2020-07-21,13975.38
Georgia,1 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-21,12662.37
Georgia,1 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-21,12796.36
Georgia,1 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-21,13784.5
Georgia,1 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-21,14105.26
Georgia,1 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-21,14369.22
Georgia,1 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-21,14706.51
Georgia,1 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-21,14873.87
Georgia,2 wk ahead inc case,point,NA,2020-07-15,2020-07-28,15578.94
Georgia,2 wk ahead inc case,quantile,0.025,2020-07-15,2020-07-28,13997.86
Georgia,2 wk ahead inc case,quantile,0.1,2020-07-15,2020-07-28,14134.78
Georgia,2 wk ahead inc case,quantile,0.25,2020-07-15,2020-07-28,15333.5
Georgia,2 wk ahead inc case,quantile,0.5,2020-07-15,2020-07-28,15731.53
Georgia,2 wk ahead inc case,quantile,0.75,2020-07-15,2020-07-28,16058.43
Georgia,2 wk ahead inc case,quantile,0.9,2020-07-15,2020-07-28,16476.92
Georgia,2 wk ahead inc case,quantile,0.975,2020-07-15,2020-07-28,16680.56
Georgia,3 wk ahead inc case,point,NA,2020-07-15,2020-08-04,17330.72
